"year","cowcode","ln_gdpen"
1952,150,0.164666638
1953,150,0.128393188
1954,150,0.152721047
1955,150,0.222343192
1956,150,0.175632596
1957,150,0.187309071
1958,150,0.224742249
1959,150,0.191446438
1960,150,0.162968874
1961,150,0.188966051
1962,150,0.211880311
1963,150,0.219135538
1964,150,0.240590423
1965,150,0.244513541
1966,150,0.242946163
1967,150,0.276873887
1968,150,0.300845027
1969,150,0.322807908
1970,150,0.332177341
1971,150,0.370183259
1972,150,0.3859424
1973,150,0.420025229
1974,150,0.47933495
1975,150,0.498955429
1976,150,0.555033863
1977,150,0.660107315
1978,150,0.721248567
1979,150,0.707050145
1980,150,0.92979908
1981,150,0.963174284
1982,150,0.881285131
1983,150,0.729961157
1984,150,0.762673259
1985,150,0.728514314
1986,150,0.692146719
1987,150,0.719302118
1988,150,0.699129283
1989,150,0.700619221
1990,150,0.755182564
1991,150,0.763605595
1992,150,0.778407037
1993,150,0.792060018
1994,150,0.796808362
1995,150,0.818477631
1996,150,0.805123627
1997,150,0.80476141
1998,150,0.774543285
1999,150,0.740034163
2000,150,0.859532092
1945,135,-0.576253474
1946,135,-0.410980314
1947,135,-0.239527032
1948,135,-0.138113305
1949,135,0.294905961
1950,135,0.408128202
1951,135,0.490418822
1952,135,0.492254257
1953,135,0.494086325
1954,135,0.557900012
1955,135,0.604862273
1956,135,0.624332845
1957,135,0.616805971
1958,135,0.605408251
1959,135,0.593326807
1960,135,0.702602386
1961,135,0.757998168
1962,135,0.822419524
1963,135,0.847583592
1964,135,0.88624388
1965,135,0.916690648
1966,135,0.970778942
1967,135,0.985070229
1968,135,0.939616561
1969,135,0.957432687
1970,135,1.006497025
1971,135,1.028189778
1972,135,1.023888707
1973,135,1.074319601
1974,135,1.143585682
1975,135,1.151837111
1976,135,1.133013725
1977,135,1.113172412
1978,135,1.028189778
1979,135,1.028904915
1980,135,1.056052685
1981,135,1.119068265
1982,135,1.090916038
1983,135,0.941178441
1984,135,0.944294989
1985,135,0.941958487
1986,135,1.043099642
1987,135,1.110540867
1988,135,1.002101421
1989,135,0.809150875
1990,135,0.782987893
1991,135,0.774727225
1992,135,0.738120556
1993,135,0.767248988
1994,135,0.870993316
1995,135,0.936843276
1996,135,0.943893433
1997,135,0.991632342
1998,135,0.969968379
1999,135,0.966570854
2000,135,0.858528293
1946,840,-0.77870506
1947,840,-0.336872339
1948,840,-0.208254963
1949,840,-0.220646694
1950,840,-0.251028746
1951,840,-0.233193889
1952,840,-0.166054577
1953,840,-0.089924738
1954,840,-0.031490687
1955,840,0.001997977
1956,840,0.044016846
1957,840,0.045928981
1958,840,0.063913308
1959,840,0.09984535
1960,840,0.124868996
1961,840,0.142367244
1962,840,0.196388826
1963,840,0.211070985
1964,840,0.196388826
1965,840,0.217527837
1966,840,0.225540698
1967,840,0.27079019
1968,840,0.304539144
1969,840,0.337186277
1970,840,0.338612795
1971,840,0.359072089
1972,840,0.379805356
1973,840,0.426574022
1974,840,0.461845458
1975,840,0.485507816
1976,840,0.524136662
1977,840,0.545227051
1978,840,0.576613367
1979,840,0.617345452
1980,840,0.630739689
1981,840,0.624332845
1982,840,0.649717629
1983,840,0.624332845
1984,840,0.508623183
1985,840,0.433080316
1986,840,0.428530365
1987,840,0.471876889
1988,840,0.516409993
1989,840,0.55100745
1990,840,0.5670169
1991,840,0.530039847
1992,840,0.524136662
1993,840,0.521284759
1994,840,0.540431798
1995,840,0.562362909
1996,840,0.596614301
1997,840,0.625838399
1998,840,0.598091722
1999,840,0.610476732
2000,840,0.874192709
1945,290,-0.401971161
1946,290,-0.2382572
1947,290,-0.020202687
1948,290,0.074179418
1949,290,0.131905094
1950,290,0.227932096
1951,290,0.322807908
1952,290,0.379121095
1953,290,0.445326626
1954,290,0.478095829
1955,290,0.508021653
1956,290,0.585004985
1957,290,0.661140382
1958,290,0.643431604
1959,290,0.708528221
1960,290,0.75000006
1961,290,0.794800818
1962,290,0.835080683
1963,290,0.899754822
1964,290,0.941568494
1965,290,0.95896697
1966,290,0.987308204
1967,290,1.023170114
1968,290,1.086539745
1969,290,1.157509923
1970,290,1.078749657
1971,290,1.140393853
1972,290,1.236633539
1973,290,1.350408077
1974,290,1.431984425
1975,290,1.513807774
1976,290,1.585145235
1977,290,1.622156739
1978,290,1.633154392
1979,290,1.577740788
1980,290,1.485913515
1981,290,1.379521489
1982,290,1.295822501
1983,290,1.336053133
1984,290,1.377001286
1985,290,1.429593325
1986,290,1.464874506
1987,290,1.480695009
1988,290,1.510501146
1989,290,1.509617567
1990,290,1.340250373
1991,290,1.311570764
1992,290,1.341819882
1993,290,1.376660585
1994,290,1.425156593
1995,290,1.491674304
1996,290,1.549155712
1997,290,1.614115119
1998,290,1.660581112
1999,290,1.701076984
2000,290,0.85704506
1945,235,-0.057629108
1946,235,-0.050241243
1947,235,0.188966051
1948,235,0.163818061
1949,235,0.116893709
1950,235,0.188966051
1951,235,0.279901862
1952,235,0.322083503
1953,235,0.372252971
1954,235,0.402794927
1955,235,0.431132883
1956,235,0.470003635
1957,235,0.517006516
1958,235,0.520577908
1959,235,0.571544349
1960,235,0.625403523
1961,235,0.693647027
1962,235,0.727548599
1963,235,0.784814358
1964,235,0.808259964
1965,235,0.878381193
1966,235,0.903813243
1967,235,0.973049045
1968,235,1.072268248
1969,235,1.100610256
1970,235,1.195739031
1971,235,1.319085598
1972,235,1.384793282
1973,235,1.494924545
1974,235,1.535791397
1975,235,1.460937858
1976,235,1.495372891
1977,235,1.535576105
1978,235,1.545432568
1979,235,1.578566313
1980,235,1.605831385
1981,235,1.612832189
1982,235,1.632763743
1983,235,1.625704885
1984,235,1.604224324
1985,235,1.623340845
1986,235,1.665440083
1987,235,1.733777165
1988,235,1.793424845
1989,235,1.883274555
1990,235,2.011965513
1991,235,2.037835836
1992,235,2.062890291
1993,235,2.050318718
1994,235,2.070355177
1995,235,2.095935583
1996,235,2.130679369
1997,235,2.165688038
1998,235,2.197435141
1999,235,2.224889278
2000,235,0.85744678
1971,694,0.832515429
1972,694,0.835628838
1973,694,0.845895757
1974,694,0.848354582
1975,694,0.852755942
1976,694,0.857670966
1977,694,0.85538165
1978,694,0.857351158
1979,694,0.856033295
1980,694,0.85913543
1981,694,0.858131722
1982,694,0.859302586
1983,694,0.859007389
1984,694,0.85805124
1985,694,0.858096522
1986,694,0.86170649
1987,694,0.858622757
1988,694,0.856901693
1989,694,0.849056548
1990,694,0.845755755
1991,694,0.848572705
1992,694,0.848476569
1993,694,0.845719256
1994,694,0.847087088
1995,694,0.847838805
1996,694,0.845909607
1997,694,0.847404306
1998,694,0.857866966
1999,694,0.858183282
2000,694,0.856347564
1945,360,-2.07147336
1946,360,-2.095570803
1947,360,-2.15416503
1948,360,-1.801809788
1949,360,-1.687399387
1950,360,-1.655481815
1951,360,-1.570217133
1952,360,-1.41881752
1953,360,-1.335601211
1954,360,-1.29462719
1955,360,-1.224175453
1956,360,-1.152013063
1957,360,-1.081755161
1958,360,-1.021651149
1959,360,-0.980829239
1960,360,-0.841647208
1961,360,-0.757152498
1962,360,-0.763569653
1963,360,-0.675307274
1964,360,-0.62735945
1965,360,-0.527632773
1966,360,-0.50252676
1967,360,-0.415515393
1968,360,-0.359536171
1969,360,-0.295714229
1970,360,-0.211956337
1971,360,-0.148500025
1972,360,-0.066139817
1973,360,0.0285875
1974,360,0.098033778
1975,360,0.207014188
1976,360,0.312618554
1977,360,0.345007092
1978,360,0.420682073
1979,360,0.425267726
1980,360,0.352064371
1981,360,0.345007092
1982,360,0.424613953
1983,360,0.558472276
1984,360,0.594982922
1985,360,0.690644026
1986,360,0.69564414
1987,360,0.70359242
1988,360,0.736685455
1989,360,0.714419305
1990,360,0.653322101
1991,360,0.515962422
1992,360,0.441297412
1993,360,0.457988024
1994,360,0.497705728
1995,360,0.568651974
1996,360,0.610238314
1997,360,0.544377983
1998,360,0.496792853
1999,360,0.466273576
2000,360,0.8593279
1962,517,-0.761426032
1963,517,-0.802962005
1964,517,-0.999672353
1965,517,-1.049822092
1966,517,-0.719491184
1967,517,-0.606969476
1968,517,-0.608805954
1969,517,-0.52424866
1970,517,-0.43540895
1971,517,-0.441610545
1972,517,-0.465215087
1973,517,-0.476424217
1974,517,-0.471604884
1975,517,-0.446287125
1976,517,-0.421594471
1977,517,-0.401971161
1978,517,-0.366725266
1979,517,-0.335472763
1980,517,-0.278391987
1981,517,-0.167235896
1982,517,-0.197232187
1983,517,-0.181521893
1984,517,-0.262664318
1985,517,-0.253602743
1986,517,-0.25489229
1987,517,-0.261364788
1988,517,-0.283690035
1989,517,-0.314710706
1990,517,-0.279713929
1991,517,-0.279713929
1992,517,-0.271808684
1993,517,-0.38360402
1994,517,-0.88991344
1995,517,-0.621184945
1996,517,-0.524321854
1997,517,-0.563998759
1998,517,-0.499473095
1999,517,-0.465239674
2000,517,0.862746139
1945,670,0.853847197
1946,670,0.767326593
1947,670,0.875468791
1948,670,0.849723458
1949,670,0.866259813
1950,670,0.866680205
1951,670,1.259029031
1952,670,1.164087892
1953,670,1.13397944
1954,670,1.34703362
1955,670,1.305897474
1956,670,1.095273376
1957,670,1.127199769
1958,670,1.25504601
1959,670,1.492004871
1960,670,1.356865525
1961,670,1.448094845
1962,670,1.466952205
1963,670,1.576501369
1964,670,1.686028481
1965,670,1.790258408
1966,670,1.865784049
1967,670,1.889188647
1968,670,1.934849143
1969,670,1.967252254
1970,670,2.058983564
1971,670,2.169739246
1972,670,2.299781084
1973,670,2.437552929
1974,670,2.549757719
1975,670,2.460784674
1976,670,2.457621098
1977,670,2.53003931
1978,670,2.526688099
1979,670,2.575128078
1980,670,2.621038914
1981,670,2.622201681
1982,670,2.574061632
1983,670,2.323955059
1984,670,2.219094753
1985,670,2.117820501
1986,670,1.98471868
1987,670,1.987874389
1988,670,1.956567407
1989,670,1.929345131
1990,670,1.967669964
1991,670,2.036282539
1992,670,2.031774044
1993,670,1.999219179
1994,670,1.97786808
1995,670,1.956128001
1996,670,1.94380939
1997,670,1.944031239
1998,670,1.933746576
1999,670,1.9120152
2000,670,0.858033596
1960,433,0.045928981
1961,433,0.069526091
1962,433,0.098939925
1963,433,0.125751153
1964,433,0.124868996
1965,433,0.133656397
1966,433,0.144100323
1967,433,0.113328688
1968,433,0.157858089
1969,433,0.035367157
1970,433,0.136277646
1971,433,0.128393188
1972,433,0.124868996
1973,433,0.060153957
1974,433,0.060153957
1975,433,0.1160037
1976,433,0.152721047
1977,433,0.144965783
1978,433,0.104360029
1979,433,0.160416737
1980,433,0.125751153
1981,433,0.130150735
1982,433,0.184818402
1983,433,0.172271192
1984,433,0.119559214
1985,433,0.151002869
1986,433,0.144100323
1987,433,0.157858089
1988,433,0.158711731
1989,433,0.130150735
1990,433,0.135404617
1991,433,0.113328688
1992,433,0.110022306
1993,433,0.061347134
1994,433,0.063667484
1995,433,0.087989815
1996,433,0.110837199
1997,433,0.132137328
1998,433,0.160188451
1999,433,0.183125436
2000,433,0.875668811
1976,591,0.839634387
1977,591,0.844303429
1978,591,0.8497623
1979,591,0.853216274
1980,591,0.856395426
1981,591,0.856716491
1982,591,0.856616771
1983,591,0.856988098
1984,591,0.85551655
1985,591,0.859193097
1986,591,0.866472741
1987,591,0.858983086
1988,591,0.857119645
1989,591,0.857342313
1990,591,0.857179477
1991,591,0.85785886
1992,591,0.855703908
1993,591,0.857781942
1994,591,0.856616358
1995,591,0.856279838
1996,591,0.857105109
1997,591,0.858881616
1998,591,0.857345761
1999,591,0.857312919
2000,591,0.855112963
1960,451,0.843141112
1961,451,-0.130108654
1962,451,-0.032523196
1963,451,0.039220676
1964,451,0.09075439
1965,451,0.10795711
1966,451,0.095310204
1967,451,0.017839925
1968,451,0.092579186
1969,451,0.141499519
1970,451,0.361164808
1971,451,0.114221193
1972,451,0.102556624
1973,451,0.168898553
1974,451,0.230317712
1975,451,0.182321593
1976,451,0.1612681
1977,451,0.102556624
1978,451,0.062974855
1979,451,0.173953354
1980,451,0.130150735
1981,451,0.092579186
1982,451,0.071389996
1983,451,0.124868996
1984,451,-0.035627205
1985,451,-0.099820368
1986,451,-0.126697674
1987,451,-0.141563594
1988,451,-0.117658041
1989,451,-0.083381593
1990,451,-0.104249999
1991,451,-0.076881044
1992,451,-0.309246212
1993,451,-0.332749754
1994,451,-0.32273984
1995,451,-0.453298062
1996,451,-0.430767179
1997,451,-0.64951849
1998,451,-0.679782927
1999,451,-0.78355056
1959,830,0.853071208
1960,830,0.854426679
1961,830,0.856857426
1962,830,0.858236117
1963,830,0.85913815
1964,830,0.860370684
1965,830,0.622724712
1966,830,0.697139144
1967,830,0.785270512
1968,830,0.887891293
1969,830,1.008687615
1970,830,1.104262948
1971,830,1.297463179
1972,830,1.412936211
1973,830,1.559617162
1974,830,1.583093882
1975,830,1.677096486
1976,830,1.721336961
1977,830,1.77546072
1978,830,1.832101345
1979,830,1.893111944
1980,830,1.953453064
1981,830,2.026831627
1982,830,2.070400715
1983,830,2.123458385
1984,830,2.18503952
1985,830,2.153620958
1986,830,2.162863255
1987,830,2.240177631
1988,830,2.333696127
1989,830,2.403244495
1990,830,2.460443258
1991,830,2.503401279
1992,830,2.537894249
1993,830,2.634171009
1994,830,2.710700035
1995,830,2.757849932
1996,830,2.790032625
1997,830,2.835098028
1998,830,2.805167198
1999,830,2.850089073
2000,830,0.858324017
1993,317,0.955536783
1994,317,0.999330282
1995,317,1.067330003
1996,317,1.125485301
1997,317,1.178140998
1998,317,1.216877222
1999,317,1.234771252
2000,317,0.857277443
1991,349,0.85336906
1992,349,0.84189504
1993,349,0.847304631
1994,349,0.852535786
1995,349,0.854022334
1996,349,0.856193825
1997,349,0.854083097
1998,349,0.856055158
1999,349,0.857994993
2000,349,0.856911915
1978,940,0.840045244
1979,940,0.846081301
1980,940,0.856174511
1981,940,0.853748263
1982,940,0.856556092
1983,940,0.856763202
1984,940,0.859320694
1985,940,0.859237323
1986,940,0.859253164
1987,940,0.857714408
1988,940,0.859869535
1989,940,0.85831155
1990,940,0.861976418
1991,940,0.862072066
1992,940,0.859813424
1993,940,0.860320886
1994,940,0.860186297
1995,940,0.860162688
1996,940,0.859989447
1997,940,0.858539045
1998,940,0.860843746
1999,940,0.860484586
2000,940,0.859408677
1960,520,0.098033778
1961,520,0.142367244
1962,520,0.193096682
1963,520,0.184818402
1964,520,0.068592772
1965,520,-0.041864213
1966,520,0.00399197
1967,520,0.019802609
1968,520,0.016857078
1969,520,-0.18272163
1970,520,-0.082295239
1971,520,-0.245900527
1972,520,-0.221894339
1973,520,-0.249744251
1974,520,-0.507497847
1975,520,-0.225646704
1976,520,-0.286349654
1977,520,-0.037701868
1978,520,-0.082295239
1979,520,-0.052346479
1980,520,-0.295714229
1981,520,-0.141563594
1982,520,-0.143870369
1983,520,-0.21815598
1984,520,-0.251028746
1985,520,-0.426178157
1986,520,-0.202116221
1987,520,-0.221894339
1988,520,-0.233193889
1989,520,-0.25489229
1990,520,-0.352398366
1991,520,-0.400477529
1992,520,0.850111337
1993,520,0.310069038
1994,520,0.308018713
1995,520,0.308864781
1996,520,0.308286377
1997,520,0.307057891
1998,520,0.308644848
1999,520,0.310610563
2000,520,0.869815411
1945,560,0.672434151
1946,560,0.763605595
1947,560,0.732367873
1948,560,0.81624943
1949,560,0.639218807
1950,560,0.663203299
1951,560,0.686625957
1952,560,0.648149788
1953,560,0.711478114
1954,560,0.743840337
1955,560,0.756122053
1956,560,0.774727225
1957,560,0.797507226
1958,560,0.796154916
1959,560,0.794800818
1960,560,0.784358025
1961,560,0.794800818
1962,560,0.828988373
1963,560,0.883767545
1964,560,0.934130669
1965,560,0.962028682
1966,560,0.987308204
1967,560,1.024965763
1968,560,1.051171184
1969,560,1.099944711
1970,560,1.17988503
1971,560,1.208363175
1972,560,1.185095668
1973,560,1.226125598
1974,560,1.287854314
1975,560,1.272285461
1976,560,1.260447621
1977,560,1.201770425
1978,560,1.205970764
1979,560,1.208064437
1980,560,1.251619458
1981,560,1.301825285
1982,560,1.277594924
1983,560,1.212833405
1984,560,1.253048658
1985,560,1.200567007
1986,560,1.191799045
1987,560,1.19361937
1988,560,1.21223855
1989,560,1.206270218
1990,560,1.178039432
1991,560,1.15876627
1992,560,1.12102592
1993,560,1.112168312
1994,560,1.122625947
1995,560,1.131686926
1996,560,1.152319551
1997,560,1.15842557
1998,560,1.146840453
1999,560,1.142210007
2000,560,0.858032617
1945,230,0.522358835
1946,230,0.61247927
1947,230,0.638162851
1948,230,0.675492287
1949,230,0.720762372
1950,230,0.6486727
1951,230,0.794800818
1952,230,0.834646702
1953,230,0.790727496
1954,230,0.912684202
1955,230,0.96088165
1956,230,1.02639997
1957,230,1.058137417
1958,230,1.097278118
1959,230,1.057095647
1960,230,1.138794065
1961,230,1.250474691
1962,230,1.340512156
1963,230,1.413666368
1964,230,1.461169839
1965,230,1.521698952
1966,230,1.582888603
1967,230,1.61740613
1968,230,1.667518139
1969,230,1.743444204
1970,230,1.768320203
1971,230,1.795917511
1972,230,1.870262504
1973,230,1.937733889
1974,230,1.986640692
1975,230,1.979344964
1976,230,1.999721766
1977,230,2.007408381
1978,230,2.003100395
1979,230,1.994428158
1980,230,2.000127792
1981,230,1.979483008
1982,230,1.98801136
1983,230,1.99809587
1984,230,1.998773694
1985,230,2.019691467
1986,230,2.056812525
1987,230,2.115170717
1988,230,2.170081615
1989,230,2.223325491
1990,230,2.259990692
1991,230,2.279214144
1992,230,2.282586336
1993,230,2.26891017
1994,230,2.289346695
1995,230,2.314557076
1996,230,2.336141825
1997,230,2.372448921
1998,230,2.410024166
1999,230,2.445820093
2000,230,0.859260655
1948,780,-0.049190219
1949,780,-0.032523196
1950,780,0.056380305
1951,780,0.128393188
1952,780,0.130150735
1953,780,0.09984535
1954,780,0.083421618
1955,780,0.132781073
1956,780,0.085259832
1957,780,0.138021305
1958,780,0.15014261
1959,780,0.18564935
1960,780,0.230317712
1961,780,0.122217625
1962,780,0.245296359
1963,780,0.191446438
1964,780,0.139761925
1965,780,0.164666638
1966,780,0.180653468
1967,780,0.187309071
1968,780,0.178146228
1969,780,0.21511139
1970,780,0.217527837
1971,780,0.223943263
1972,780,0.172271192
1973,780,0.225540698
1974,780,0.260053933
1975,780,0.250758678
1976,780,0.291175991
1977,780,0.329303741
1978,780,0.403463095
1979,780,0.437609583
1980,780,0.491642803
1981,780,0.489806235
1982,780,0.58333236
1983,780,0.643431604
1984,780,0.656483173
1985,780,0.715397835
1986,780,0.716863751
1987,780,0.712949812
1988,780,0.707050145
1989,780,0.711478114
1990,780,0.740030766
1991,780,0.782073438
1992,780,0.795252383
1993,780,0.849221468
1994,780,0.890378237
1995,780,0.930187762
1996,780,0.957157433
1997,780,1.005567193
1998,780,1.039372444
1999,780,1.070515633
2000,780,0.30182657
1954,625,0.853136865
1955,625,0.854271307
1956,625,-0.153151199
1957,625,-0.157824114
1958,625,-0.160168752
1959,625,-0.161343142
1960,625,-0.147019297
1961,625,-0.166379333
1962,625,-0.119506627
1963,625,-0.168770522
1964,625,-0.20071055
1965,625,-0.156101808
1966,625,-0.213927671
1967,625,-0.221813157
1968,625,-0.225136682
1969,625,-0.234989583
1970,625,-0.202116221
1971,625,-0.151986331
1972,625,-0.221894339
1973,625,-0.349557489
1974,625,-0.339677364
1975,625,-0.230671778
1976,625,-0.143870369
1977,625,-0.008032188
1978,625,-0.038740814
1979,625,-0.162518904
1980,625,-0.143870369
1981,625,-0.139262065
1982,625,-0.139262065
1983,625,-0.121038355
1984,625,-0.181521893
1985,625,-0.234457299
1986,625,-0.160168752
1987,625,-0.202116221
1988,625,-0.270497233
1989,625,-0.213193193
1990,625,-0.278391987
1991,625,-0.306525171
1992,625,-0.2789478
1993,625,-0.257011294
1994,625,-0.237263933
1995,625,-0.03234477
1996,625,-0.013344659
1997,625,0.030514654
1998,625,0.057540286
1999,625,0.308407074
2000,625,0.30500042
1975,115,0.838930034
1976,115,0.844995272
1977,115,0.849775304
1978,115,0.855414352
1979,115,0.856965439
1980,115,0.856658402
1981,115,0.859188659
1982,115,0.858822315
1983,115,0.857531416
1984,115,0.860392369
1985,115,0.85572047
1986,115,0.858316283
1987,115,0.857601975
1988,115,0.856823117
1989,115,0.859000269
1990,115,0.858374292
1991,115,0.858025573
1992,115,0.858008733
1993,115,0.859170997
1994,115,0.858914142
1995,115,0.858728909
1996,115,0.857580022
1997,115,0.856711557
1998,115,0.856457763
1999,115,0.859538704
2000,115,0.856710627
1968,572,0.627541423
1969,572,0.791634142
1970,572,0.928614438
1971,572,0.899754822
1972,572,0.969641924
1973,572,0.949725509
1974,572,0.806475878
1975,572,0.944294989
1976,572,0.878796518
1977,572,0.955511391
1978,572,1.04450798
1979,572,1.163150787
1980,572,1.117434025
1981,572,1.244730711
1982,572,1.045563102
1983,572,0.862045705
1984,572,0.937269151
1985,572,0.787547827
1986,572,0.804688573
1987,572,0.856965244
1988,572,0.881699264
1989,572,0.93609333
1990,572,0.990219355
1991,572,0.983175635
1992,572,0.964612603
1993,572,0.965502143
1994,572,0.968306541
1995,572,0.963739395
1996,572,0.970550418
1997,572,0.9745121
1998,572,0.962765872
1999,572,0.953699827
2000,572,0.856702752
1945,380,1.60301733
1946,380,1.62629509
1947,380,1.662599444
1948,380,1.706383109
1949,380,1.69359529
1950,380,1.759064078
1951,380,1.770195365
1952,380,1.795917511
1953,380,1.805004716
1954,380,1.86097455
1955,380,1.890699387
1956,380,1.91323936
1957,380,1.934126735
1958,380,1.950044394
1959,380,1.996603251
1960,380,2.027095079
1961,380,2.074052095
1962,380,2.108150482
1963,380,2.151878357
1964,380,2.212550879
1965,380,2.240922451
1966,380,2.249817133
1967,380,2.274494171
1968,380,2.303984165
1969,380,2.343631029
1970,380,2.37639308
1971,380,2.376114368
1972,380,2.394526005
1973,380,2.430362463
1974,380,2.459332466
1975,380,2.48140049
1976,380,2.486654997
1977,380,2.460101604
1978,380,2.469115973
1979,380,2.506423473
1980,380,2.522202492
1981,380,2.515274286
1982,380,2.523726702
1983,380,2.540183783
1984,380,2.58006525
1985,380,2.599053383
1986,380,2.619219065
1987,380,2.64815855
1988,380,2.667783499
1989,380,2.686554193
1990,380,2.692056417
1991,380,2.664655447
1992,380,2.638056755
1993,380,2.609779358
1994,380,2.643022299
1995,380,2.673556805
1996,380,2.682921886
1997,380,2.701806068
1998,380,2.730629444
1999,380,2.767127037
2000,380,0.857924486
1945,225,1.889642119
1946,225,1.908653259
1947,225,1.958544374
1948,225,1.993202567
1949,225,1.900763392
1950,225,1.918832541
1951,225,1.98403132
1952,225,1.963188648
1953,225,1.987463236
1954,225,2.039920807
1955,225,2.092110872
1956,225,2.144643784
1957,225,2.160791159
1958,225,2.107056618
1959,225,2.175092697
1960,225,2.241666794
1961,225,2.310255527
1962,225,2.334277391
1963,225,2.359248877
1964,225,2.395984411
1965,225,2.411439419
1966,225,2.425421953
1967,225,2.44399786
1968,225,2.466233492
1969,225,2.510899305
1970,225,2.560477972
1971,225,2.590392113
1972,225,2.609996319
1973,225,2.632248402
1974,225,2.645536184
1975,225,2.564256907
1976,225,2.552954674
1977,225,2.577865601
1978,225,2.578927994
1979,225,2.605278969
1980,225,2.660329342
1981,225,2.666325092
1982,225,2.649431944
1983,225,2.653734684
1984,225,2.667019844
1985,225,2.698942184
1986,225,2.724645138
1987,225,2.740259171
1988,225,2.763926268
1989,225,2.791410446
1990,225,2.803663254
1991,225,2.787785292
1992,225,2.765501261
1993,225,2.751552105
1994,225,2.74882412
1995,225,2.747156858
1996,225,2.745660543
1997,225,2.760315657
1998,225,2.777590513
1999,225,2.788829327
2000,225,0.857521859
1946,652,-0.349557489
1947,652,-0.310609609
1948,652,-0.275753498
1949,652,-0.240798473
1950,652,-0.193584755
1951,652,-0.14502576
1952,652,0.078811198
1953,652,0.142367244
1954,652,0.250758678
1955,652,0.276115417
1956,652,0.389335692
1957,652,0.369492471
1958,652,0.402126223
1959,652,0.857274429
1960,652,0.454255313
1961,652,0.473746568
1962,652,0.660107315
1963,652,0.458057553
1964,652,0.736685455
1965,652,0.698632061
1966,652,0.589451909
1967,652,0.666289747
1968,652,0.664747715
1969,652,0.837680399
1970,652,0.830296993
1971,652,0.903408051
1972,652,1.086876988
1973,652,0.932164073
1974,652,1.176190495
1975,652,1.305897474
1976,652,1.374980569
1977,652,1.391530633
1978,652,1.425034165
1979,652,1.424312472
1980,652,1.496717095
1981,652,1.539873481
1982,652,1.494475842
1983,652,1.463949561
1984,652,1.380276322
1985,652,1.44456327
1986,652,1.322289109
1987,652,1.35557735
1988,652,1.42839551
1989,652,1.313992381
1990,652,1.360207081
1991,652,1.384793282
1992,652,1.453957915
1993,652,1.481310129
1994,652,1.516223311
1995,652,1.552822948
1996,652,1.54707408
1997,652,1.559098482
1998,652,1.581405401
1999,652,1.606804252
2000,652,0.85772186
1949,713,-0.25747624
1950,713,-0.327116132
1951,713,-0.122167647
1952,713,-0.024292681
1953,713,0.0285875
1954,713,0.083421618
1955,713,0.109750912
1956,713,0.121332243
1957,713,0.138021305
1958,713,0.172271192
1959,713,0.203756794
1960,713,0.227932096
1961,713,0.260824591
1962,713,0.303801477
1963,713,0.350656837
1964,713,0.433080316
1965,713,0.506817579
1966,713,0.55100745
1967,713,0.632866263
1968,713,0.667829394
1969,713,0.702602386
1970,713,0.782987893
1971,713,0.872129798
1972,713,0.965461731
1973,713,1.069526672
1974,713,1.099611759
1975,713,1.112515211
1976,713,1.207466722
1977,713,1.272565603
1978,713,1.366091728
1979,713,1.446448326
1980,713,1.494924545
1981,713,1.524533391
1982,713,1.535145402
1983,713,1.58964324
1984,713,1.666574121
1985,713,1.695432067
1986,713,1.775121808
1987,713,1.886766553
1988,713,1.96976614
1989,713,2.043943882
1990,713,2.087285757
1991,713,2.149783611
1992,713,2.206404448
1993,713,2.258633137
1994,713,2.312337399
1995,713,2.361796856
1996,713,2.409374475
1997,713,2.462064505
1998,713,2.499877453
1999,713,2.552957773
2000,713,0.858757654
1991,702,0.821982324
1992,702,0.460098445
1993,702,0.32859844
1994,702,0.098488793
1995,702,-0.04221892
1996,702,-0.102860078
1997,702,-0.101073571
1998,702,-0.065586329
1999,702,-0.04900898
2000,702,0.856779882
1961,510,-1.194022417
1962,510,-1.120857835
1963,510,-1.111697555
1964,510,-0.991553247
1965,510,-0.991553247
1966,510,-0.95711273
1967,510,-0.923818946
1968,510,-0.869884372
1969,510,-0.869884372
1970,510,-0.858021855
1971,510,-0.82553637
1972,510,-0.83932966
1973,510,-0.757152498
1974,510,-0.67727381
1975,510,-0.675307274
1976,510,-0.703197479
1977,510,-0.729811192
1978,510,-0.610646009
1979,510,-0.62548846
1980,510,-0.733969212
1981,510,-0.774357259
1982,510,-0.763569653
1983,510,-0.862749994
1984,510,-0.770028234
1985,510,-0.748659909
1986,510,-0.616186082
1987,510,-0.61989677
1988,510,-0.62735945
1989,510,-0.62161845
1990,510,-0.584570348
1991,510,-0.595281124
1992,510,-0.620398283
1993,510,-0.638936281
1994,510,-0.653326035
1995,510,-0.64743948
1996,510,-0.630996585
1997,510,-0.623239875
1998,510,-0.609267116
1999,510,-0.587488174
2000,510,0.849787318
1945,800,0.850709466
1946,800,-0.525939226
1947,800,-0.486133009
1948,800,-0.444725871
1949,800,-0.397496939
1950,800,-0.154317364
1951,800,-0.200892925
1952,800,-0.220646694
1953,800,-0.313341796
1954,800,-0.251028746
1955,800,-0.355247438
1956,800,-0.335472763
1957,800,-0.240798473
1958,800,-0.221894339
1959,800,-0.154317364
1960,800,-0.058688976
1961,800,-0.040822018
1962,800,-0.005012537
1963,800,0.035367157
1964,800,0.095310204
1965,800,0.127513349
1966,800,0.203756794
1967,800,0.234281346
1968,800,0.285178989
1969,800,0.337186277
1970,800,0.42264995
